Species,Reference Genome,Challenge,Publication,BioProject,BioSample,Experiment,Run,SRA_Sample,donor_identifier,source_name,treatment,cell_type,time_point,sex,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665935,SRX476816,SRR1177705,SRS562531,214,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665937,SRX476815,SRR1177704,SRS562530,212,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665936,SRX476814,SRR1177703,SRS562529,212,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665938,SRX476813,SRR1177702,SRS562528,210,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665934,SRX476812,SRR1177701,SRS562527,210,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665943,SRX476811,SRR1177700,SRS562526,184,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665933,SRX476810,SRR1177699,SRS562525,184,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665928,SRX476809,SRR1177698,SRS562524,182,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665929,SRX476808,SRR1177697,SRS562522,182,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665930,SRX476807,SRR1177696,SRS562523,158,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665940,SRX476806,SRR1177695,SRS562521,158,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665924,SRX476805,SRR1177694,SRS562520,154,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665927,SRX476804,SRR1177693,SRS562519,154,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665919,SRX476803,SRR1177692,SRS562518,153,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665922,SRX476802,SRR1177691,SRS562517,153,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665917,SRX476801,SRR1177690,SRS562516,135,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665926,SRX476800,SRR1177689,SRS562515,135,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665923,SRX476799,SRR1177688,SRS562514,120,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665932,SRX476798,SRR1177687,SRS562513,120,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665931,SRX476797,SRR1177686,SRS562512,111,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665925,SRX476796,SRR1177685,SRS562511,111,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665921,SRX476795,SRR1177684,SRS562510,81,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665920,SRX476794,SRR1177683,SRS562509,81,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665918,SRX476793,SRR1177682,SRS562508,80,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665915,SRX476792,SRR1177681,SRS562507,80,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665916,SRX476791,SRR1177680,SRS562506,79,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665914,SRX476790,SRR1177679,SRS562505,79,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665910,SRX476789,SRR1177678,SRS562504,76,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665909,SRX476788,SRR1177677,SRS562503,76,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665913,SRX476787,SRR1177676,SRS562502,65,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665911,SRX476786,SRR1177675,SRS562501,65,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665912,SRX476785,SRR1177674,SRS562500,64,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665908,SRX476784,SRR1177673,SRS562499,64,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665904,SRX476783,SRR1177672,SRS562498,59,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665906,SRX476782,SRR1177671,SRS562497,59,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665903,SRX476781,SRR1177670,SRS562496,54,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665907,SRX476780,SRR1177669,SRS562495,54,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665905,SRX476779,SRR1177668,SRS562493,14,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02665902,SRX476778,SRR1177667,SRS562494,14,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400073,SRX374691,SRR1027011,SRS500059,505,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400066,SRX374690,SRR1027010,SRS500058,505,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400078,SRX374689,SRR1027009,SRS500057,490,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400071,SRX374688,SRR1027008,SRS500056,490,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400064,SRX374687,SRR1027007,SRS500055,488,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400077,SRX374686,SRR1027006,SRS500054,488,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400072,SRX374685,SRR1027005,SRS500053,482,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400061,SRX374684,SRR1027004,SRS500052,482,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400076,SRX374683,SRR1027003,SRS500051,478,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400070,SRX374682,SRR1027002,SRS500050,478,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400060,SRX374681,SRR1027001,SRS500049,454,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400074,SRX374680,SRR1027000,SRS500048,454,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400069,SRX374679,SRR1026999,SRS500047,429,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400069,SRX374679,SRR1026998,SRS500047,429,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400046,SRX374678,SRR1026997,SRS500046,429,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400046,SRX374678,SRR1026996,SRS500046,429,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400075,SRX374677,SRR1026995,SRS500045,428,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400067,SRX374676,SRR1026994,SRS500044,428,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400057,SRX374675,SRR1026993,SRS500043,427,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400044,SRX374674,SRR1026992,SRS500042,427,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400065,SRX374673,SRR1026991,SRS500041,425,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400068,SRX374672,SRR1026990,SRS500040,425,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400042,SRX374671,SRR1026989,SRS500039,422,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400055,SRX374670,SRR1026988,SRS500038,422,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400038,SRX374669,SRR1026987,SRS500037,418,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400063,SRX374668,SRR1026986,SRS500036,418,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400054,SRX374667,SRR1026985,SRS500035,413,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400054,SRX374667,SRR1026984,SRS500035,413,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400036,SRX374666,SRR1026983,SRS500034,413,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400036,SRX374666,SRR1026982,SRS500034,413,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400062,SRX374665,SRR1026981,SRS500033,400,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400049,SRX374664,SRR1026980,SRS500032,400,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400033,SRX374663,SRR1026979,SRS500031,397,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400059,SRX374662,SRR1026978,SRS500030,397,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400045,SRX374661,SRR1026977,SRS500029,390,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400045,SRX374661,SRR1026976,SRS500029,390,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400031,SRX374660,SRR1026975,SRS500028,390,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400031,SRX374660,SRR1026974,SRS500028,390,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400058,SRX374659,SRR1026973,SRS500027,387,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400058,SRX374659,SRR1026972,SRS500027,387,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400039,SRX374658,SRR1026971,SRS500026,387,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400039,SRX374658,SRR1026970,SRS500026,387,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400030,SRX374657,SRR1026969,SRS500025,383,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400056,SRX374656,SRR1026968,SRS500024,383,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400041,SRX374655,SRR1026967,SRS500023,379,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400041,SRX374655,SRR1026966,SRS500023,379,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400028,SRX374654,SRR1026965,SRS500022,379,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400028,SRX374654,SRR1026964,SRS500022,379,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400052,SRX374653,SRR1026963,SRS500021,373,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400037,SRX374652,SRR1026962,SRS500020,373,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400027,SRX374651,SRR1026961,SRS500019,371,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400051,SRX374650,SRR1026960,SRS500018,371,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400035,SRX374649,SRR1026959,SRS500017,356,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400032,SRX374648,SRR1026958,SRS500016,356,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400021,SRX374647,SRR1026957,SRS500015,311,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400053,SRX374646,SRR1026956,SRS500014,311,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400029,SRX374645,SRR1026955,SRS500013,310,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400020,SRX374644,SRR1026954,SRS500012,310,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400026,SRX374643,SRR1026953,SRS500011,292,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400050,SRX374642,SRR1026952,SRS500010,292,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400048,SRX374641,SRR1026951,SRS500009,283,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400025,SRX374640,SRR1026950,SRS500008,283,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400019,SRX374639,SRR1026949,SRS500007,277,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400047,SRX374638,SRR1026948,SRS500006,277,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400024,SRX374637,SRR1026947,SRS500004,276,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400018,SRX374636,SRR1026946,SRS500005,276,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400043,SRX374635,SRR1026945,SRS500003,274,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400023,SRX374634,SRR1026944,SRS500002,274,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400016,SRX374633,SRR1026943,SRS500001,273,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400040,SRX374632,SRR1026942,SRS500000,273,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400022,SRX374631,SRR1026941,SRS499999,265,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400015,SRX374630,SRR1026940,SRS499998,265,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400034,SRX374629,SRR1026939,SRS499997,264,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400034,SRX374629,SRR1026938,SRS499997,264,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400017,SRX374628,SRR1026937,SRS499996,264,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400017,SRX374628,SRR1026936,SRS499996,264,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02399997,SRX374627,SRR1026935,SRS499995,263,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02399997,SRX374627,SRR1026934,SRS499995,263,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400011,SRX374626,SRR1026933,SRS499994,263,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400011,SRX374626,SRR1026932,SRS499994,263,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02399999,SRX374625,SRR1026931,SRS499993,250,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02399996,SRX374624,SRR1026930,SRS499992,250,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400006,SRX374623,SRR1026929,SRS499991,216,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02399998,SRX374622,SRR1026928,SRS499990,216,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02399995,SRX374621,SRR1026927,SRS499989,171,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400005,SRX374620,SRR1026926,SRS499988,171,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02399992,SRX374619,SRR1026925,SRS499987,168,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02399991,SRX374618,SRR1026924,SRS499986,168,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400008,SRX374617,SRR1026923,SRS499985,148,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02399994,SRX374616,SRR1026922,SRS499984,148,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02399989,SRX374615,SRR1026921,SRS499983,142,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02399989,SRX374615,SRR1026920,SRS499983,142,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400010,SRX374614,SRR1026919,SRS499982,142,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400010,SRX374614,SRR1026918,SRS499982,142,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02399988,SRX374613,SRR1026917,SRS499981,132,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02399988,SRX374613,SRR1026916,SRS499981,132,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02399987,SRX374612,SRR1026915,SRS499980,132,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02399987,SRX374612,SRR1026914,SRS499980,132,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400000,SRX374611,SRR1026913,SRS499979,123,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400000,SRX374611,SRR1026912,SRS499979,123,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02399993,SRX374610,SRR1026911,SRS499978,123,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02399993,SRX374610,SRR1026910,SRS499978,123,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02399986,SRX374609,SRR1026909,SRS499977,122,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02399986,SRX374609,SRR1026908,SRS499977,122,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400003,SRX374608,SRR1026907,SRS499976,122,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400003,SRX374608,SRR1026906,SRS499976,122,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02399990,SRX374607,SRR1026905,SRS499975,108,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02399990,SRX374607,SRR1026904,SRS499975,108,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02399983,SRX374606,SRR1026903,SRS499974,108,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02399983,SRX374606,SRR1026902,SRS499974,108,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400014,SRX374605,SRR1026901,SRS499973,89,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02399985,SRX374604,SRR1026900,SRS499972,89,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02399982,SRX374603,SRR1026899,SRS499971,70,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400012,SRX374602,SRR1026898,SRS499970,70,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02399984,SRX374601,SRR1026897,SRS499969,62,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02399981,SRX374600,SRR1026896,SRS499968,62,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02399981,SRX374600,SRR1026895,SRS499968,62,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400002,SRX374599,SRR1026894,SRS499967,49,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400002,SRX374599,SRR1026893,SRS499967,49,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02399979,SRX374598,SRR1026892,SRS499966,49,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02399979,SRX374598,SRR1026891,SRS499966,49,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02399978,SRX374597,SRR1026890,SRS499965,47,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02400004,SRX374596,SRR1026889,SRS499964,47,,none,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02399980,SRX374595,SRR1026888,SRS499963,39,,Plasmodium falciparum,whole blood,,,,,,
Homo sapiens,Homo_sapiens,Plasmodium falciparum,,PRJNA227074,SAMN02399980,SRX374595,SRR1026887,SRS499963,39,,Plasmodium falciparum,whole blood,,,,,,
